0.95    0.43    0.119891
0.95    0.44    0.0810485
0.95    0.45    0.00515519
0.95    0.46    -0.0744475
0.95    0.47    -0.100252
0.95    0.48    -0.155547
0.95    0.49    -0.146007
0.95    0.5    -0.218659
0.95    0.51    -0.216418
0.95    0.52    -0.250901
0.95    0.53    -0.283467
0.95    0.54    -0.28351
0.95    0.55    -0.314927
0.95    0.56    -0.311472
0.95    0.57    -0.31527
0.95    0.58    -0.345583
0.95    0.59    -0.337511
0.95    0.6    -0.35296
0.95    0.61    -0.352891
0.95    0.62    -0.343805
0.95    0.63    -0.315766
0.95    0.64    -0.359244
0.95    0.65    -0.337093
0.95    0.66    -0.307691
0.95    0.67    -0.308113
0.95    0.68    -0.293723
0.95    0.69    -0.286849
0.95    0.7    -0.301332
0.95    0.71    -0.275308
0.95    0.72    -0.223505
0.95    0.73    -0.264489
0.95    0.74    -0.192915
0.95    0.75    -0.233511
0.95    0.76    -0.21747
0.95    0.77    -0.18615
0.95    0.78    -0.157274
0.95    0.79    -0.154873
0.96    0.4    0.288917
0.96    0.41    0.253205
0.96    0.42    0.13606
0.96    0.43    0.13447
0.96    0.44    0.0220047
0.96    0.45    -0.0212253
0.96    0.46    -0.0910091
0.96    0.47    -0.0906191
0.96    0.48    -0.104414
0.96    0.49    -0.173817
0.96    0.5    -0.189681
0.96    0.51    -0.21776
0.96    0.52    -0.21332
0.96    0.53    -0.25355
0.96    0.54    -0.268275
0.96    0.55    -0.294696
0.96    0.56    -0.300273
0.96    0.57    -0.317452
0.96    0.58    -0.328646
0.96    0.59    -0.332168
0.96    0.6    -0.317704
0.96    0.61    -0.347943
0.96    0.62    -0.338126
0.96    0.63    -0.324818
0.96    0.64    -0.323246
0.96    0.65    -0.319463
0.96    0.66    -0.309009
0.96    0.67    -0.310617
0.96    0.68    -0.279715
0.96    0.69    -0.243812
0.96    0.7    -0.290349
0.96    0.71    -0.203738
0.96    0.72    -0.277511
0.96    0.73    -0.193476
0.96    0.74    -0.200189
0.96    0.75    -0.186219
0.96    0.76    -0.212433
0.96    0.77    -0.105298
0.96    0.78    -0.135726
0.96    0.79    -0.133922
0.97    0.4    0.269323
0.97    0.41    0.266393
0.97    0.42    0.174945
0.97    0.43    0.124407
0.97    0.44    0.035465
0.97    0.45    -0.0217252
0.97    0.46    -0.0445646
0.97    0.47    -0.0920591
0.97    0.48    -0.114401
0.97    0.49    -0.156656
0.97    0.5    -0.210365
0.97    0.51    -0.191275
0.97    0.52    -0.24903
0.97    0.53    -0.256501
0.97    0.54    -0.27478
0.97    0.55    -0.300084
0.97    0.56    -0.302539
0.97    0.57    -0.313662
0.97    0.58    -0.298022
0.97    0.59    -0.32084
0.97    0.6    -0.309612
0.97    0.61    -0.336405
0.97    0.62    -0.293912
0.97    0.63    -0.327744
0.97    0.64    -0.321036
0.97    0.65    -0.296809
0.97    0.66    -0.263485
0.97    0.67    -0.310441
0.97    0.68    -0.30062
0.97    0.69    -0.283465
0.97    0.7    -0.246859
0.97    0.71    -0.277435
0.97    0.72    -0.271164
0.97    0.73    -0.236242
0.97    0.74    -0.211481
0.97    0.75    -0.214148
0.97    0.76    -0.165153
0.97    0.77    -0.166744
0.97    0.78    -0.0844605
0.97    0.79    -0.0624417
0.98    0.4    0.317147
0.98    0.41    0.210486
0.98    0.42    0.16979
0.98    0.43    0.0936973
0.98    0.44    0.0484507
0.98    0.45    0.00103213
0.98    0.46    -0.0469118
0.98    0.47    -0.125464
0.98    0.48    -0.123485
0.98    0.49    -0.129666
0.98    0.5    -0.152414
0.98    0.51    -0.196402
0.98    0.52    -0.227569
0.98    0.53    -0.249899
0.98    0.54    -0.279637
0.98    0.55    -0.276044
0.98    0.56    -0.312013
0.98    0.57    -0.302924
0.98    0.58    -0.3136
0.98    0.59    -0.30995
0.98    0.6    -0.29008
0.98    0.61    -0.307346
0.98    0.62    -0.306453
0.98    0.63    -0.285918
0.98    0.64    -0.280069
0.98    0.65    -0.296693
0.98    0.66    -0.295114
0.98    0.67    -0.281781
0.98    0.68    -0.289513
0.98    0.69    -0.273618
0.98    0.7    -0.255261
0.98    0.71    -0.224833
0.98    0.72    -0.210471
0.98    0.73    -0.225167
0.98    0.74    -0.203244
0.98    0.75    -0.15806
0.98    0.76    -0.112333
0.98    0.77    -0.193493
0.98    0.78    -0.0379667
0.98    0.79    -0.0539903
0.99    0.4    0.393504
0.99    0.41    0.268176
0.99    0.42    0.169446
0.99    0.43    0.0872592
0.99    0.44    0.114089
0.99    0.45    0.0287209
0.99    0.46    -0.0145663
0.99    0.47    -0.0596136
0.99    0.48    -0.109296
0.99    0.49    -0.115833
0.99    0.5    -0.149079
0.99    0.51    -0.194226
0.99    0.52    -0.212871
0.99    0.53    -0.225661
0.99    0.54    -0.25731
0.99    0.55    -0.2807
0.99    0.56    -0.28791
0.99    0.57    -0.278563
0.99    0.58    -0.293299
0.99    0.59    -0.285513
0.99    0.6    -0.30222
0.99    0.61    -0.30838
0.99    0.62    -0.294363
0.99    0.63    -0.283553
0.99    0.64    -0.239898
0.99    0.65    -0.269748
0.99    0.66    -0.294103
0.99    0.67    -0.246661
0.99    0.68    -0.225253
0.99    0.69    -0.25648
0.99    0.7    -0.256357
0.99    0.71    -0.193548
0.99    0.72    -0.195893
0.99    0.73    -0.200732
0.99    0.74    -0.102316
0.99    0.75    -0.11606
0.99    0.76    -0.123938
0.99    0.77    -0.0859416
0.99    0.78    -0.131184
0.99    0.79    -0.069321
